
dropout_from=0.5 dropout_to=0.2 batch_to=100 time spacy train id 400-epochs-high-dropout/ id_gsd-ud-train.json id_gsd-ud-dev.json --no-entities --n-iter 400 --use-gpu 0


dropout_from = 0.5 via $dropout_from
dropout_to = 0.2 via $dropout_to
dropout_decay = 0.0 by default
batch_from = 1 by default
batch_to = 100 via $batch_to
batch_compound = 1.001 by default
max_doc_len = 5000 by default
beam_width = 1 by default
beam_density = 0.0 by default
Warning: Unnamed vectors -- this won't allow multiple vectors models to be loaded. (Shape: (0, 0))
learn_rate = 0.001 by default
optimizer_B1 = 0.9 by default
optimizer_B2 = 0.999 by default
optimizer_eps = 1e-08 by default
L2_penalty = 1e-06 by default
grad_norm_clip = 1.0 by default
embed_size = 7000 by default
token_vector_width = 128 by default
parser_hidden_depth = 1 by default
parser_maxout_pieces = 2 by default
token_vector_width = 128 by default
hidden_width = 200 by default
embed_size = 7000 by default
history_feats = 0 by default
history_width = 0 by default
Itn.  Dep Loss  NER Loss  UAS     NER P.  NER R.  NER F.  Tag %   Token %  CPU WPS  GPU WPS
0     28642.943 0.000     75.576  0.000   0.000   0.000   88.509  99.841   7677.9   7694.4
1     1269.017  0.000     79.668  0.000   0.000   0.000   90.256  99.841   3043.3   3136.8
2     456.160   0.000     80.984  0.000   0.000   0.000   90.780  99.865   2312.8   2168.1
3     239.999   0.000     81.442  0.000   0.000   0.000   91.288  99.849   2294.6   1608.5
4     146.862   0.000     81.576  0.000   0.000   0.000   91.582  99.849   2251.1   2286.3
5     100.581   0.000     81.873  0.000   0.000   0.000   91.693  99.849   2401.6   2194.9
6     71.675    0.000     82.049  0.000   0.000   0.000   91.868  99.849   2304.2   2096.1
7     54.476    0.000     82.244  0.000   0.000   0.000   91.955  99.841   2300.7   2358.3
8     42.756    0.000     82.233  0.000   0.000   0.000   91.963  99.849   2184.5   2395.9
9     33.910    0.000     82.556  0.000   0.000   0.000   92.035  99.849   2449.0   2385.7
10    27.992    0.000     82.708  0.000   0.000   0.000   92.098  99.849   2687.5   2608.8
11    23.451    0.000     82.892  0.000   0.000   0.000   92.122  99.841   2305.7   2304.1
12    19.764    0.000     82.696  0.000   0.000   0.000   92.178  99.841   2651.7   2537.8
13    16.903    0.000     82.988  0.000   0.000   0.000   92.186  99.849   2177.6   2128.0
14    14.728    0.000     82.777  0.000   0.000   0.000   92.201  99.841   2433.7   2285.0
15    12.718    0.000     82.683  0.000   0.000   0.000   92.257  99.849   2210.6   2231.4
16    11.209    0.000     83.019  0.000   0.000   0.000   92.241  99.841   3213.9   2682.6
17    10.005    0.000     82.740  0.000   0.000   0.000   92.273  99.841   2733.8   2843.6
18    8.837     0.000     82.955  0.000   0.000   0.000   92.289  99.841   2561.2   2794.8
19    8.486     0.000     82.828  0.000   0.000   0.000   92.289  99.841   2809.3   2617.0
20    7.050     0.000     82.914  0.000   0.000   0.000   92.297  99.841   2890.6   2578.1
21    6.542     0.000     82.890  0.000   0.000   0.000   92.305  99.841   2892.3   2868.4
22    6.445     0.000     82.909  0.000   0.000   0.000   92.328  99.841   2834.3   2919.4
23    6.353     0.000     82.961  0.000   0.000   0.000   92.368  99.841   3101.9   2800.2
24    6.298     0.000     83.020  0.000   0.000   0.000   92.400  99.849   2761.8   3209.0
25    6.256     0.000     83.031  0.000   0.000   0.000   92.392  99.841   2751.4   2685.2
26    6.205     0.000     83.119  0.000   0.000   0.000   92.416  99.849   2676.7   3595.2
27    6.169     0.000     82.958  0.000   0.000   0.000   92.416  99.849   2572.9   2693.9
28    6.144     0.000     82.843  0.000   0.000   0.000   92.416  99.849   3624.9   3472.3
29    6.032     0.000     83.089  0.000   0.000   0.000   92.408  99.849   2839.9   3146.6
30    6.018     0.000     82.740  0.000   0.000   0.000   92.416  99.849   2938.5   3040.0
31    5.912     0.000     82.984  0.000   0.000   0.000   92.448  99.849   2972.1   3471.5
32    5.896     0.000     82.907  0.000   0.000   0.000   92.440  99.849   2947.3   2859.0
33    5.825     0.000     82.950  0.000   0.000   0.000   92.463  99.849   3542.2   3271.5
34    5.779     0.000     82.696  0.000   0.000   0.000   92.471  99.849   3632.3   3677.1
35    5.780     0.000     82.687  0.000   0.000   0.000   92.471  99.849   2847.5   3826.3
36    5.727     0.000     82.625  0.000   0.000   0.000   92.344  99.849   6577.9   5859.9
37    5.690     0.000     82.876  0.000   0.000   0.000   92.003  99.849   6032.6   6071.6
38    5.637     0.000     82.984  0.000   0.000   0.000   90.923  99.849   4042.1   4477.2
39    5.580     0.000     82.702  0.000   0.000   0.000   88.763  99.849   4767.9   3773.1
40    5.589     0.000     82.946  0.000   0.000   0.000   86.865  99.849   4735.2   5032.8
41    5.504     0.000     83.025  0.000   0.000   0.000   84.871  99.849   3917.0   6467.5
42    5.516     0.000     82.811  0.000   0.000   0.000   83.767  99.849   3838.5   5682.3
43    5.430     0.000     82.448  0.000   0.000   0.000   83.227  99.849   3638.5   4833.5
44    5.370     0.000     82.710  0.000   0.000   0.000   83.100  99.849   4213.4   6164.7
45    5.421     0.000     82.734  0.000   0.000   0.000   83.275  99.849   4472.3   4042.3
46    5.311     0.000     82.747  0.000   0.000   0.000   83.648  99.857   3745.7   4806.2
47    5.301     0.000     82.851  0.000   0.000   0.000   84.109  99.849   3511.0   4553.2
48    5.220     0.000     82.554  0.000   0.000   0.000   84.482  99.857   4446.8   3730.7
49    5.252     0.000     82.683  0.000   0.000   0.000   84.840  99.849   3083.9   4055.2
50    5.177     0.000     82.950  0.000   0.000   0.000   85.189  99.857   4296.9   4475.1
51    5.157     0.000     82.930  0.000   0.000   0.000   85.570  99.857   5844.2   5525.8
52    5.120     0.000     82.779  0.000   0.000   0.000   85.816  99.857   3793.9   3960.1
53    5.195     0.000     82.330  0.000   0.000   0.000   86.118  99.857   4048.1   4622.2
54    5.141     0.000     82.527  0.000   0.000   0.000   86.301  99.857   3700.7   5902.9
55    5.126     0.000     82.668  0.000   0.000   0.000   86.444  99.857   4035.0   5266.3
56    5.047     0.000     82.738  0.000   0.000   0.000   86.531  99.857   3802.8   4989.1
57    5.005     0.000     82.854  0.000   0.000   0.000   86.658  99.857   3735.9   3931.4
58    4.995     0.000     82.743  0.000   0.000   0.000   86.785  99.857   3792.6   3746.2
59    4.962     0.000     82.541  0.000   0.000   0.000   86.865  99.857   3302.5   2845.6
60    4.901     0.000     82.460  0.000   0.000   0.000   86.960  99.857   3456.1   4104.7
61    4.892     0.000     82.698  0.000   0.000   0.000   87.000  99.857   2996.6   5066.3
62    4.898     0.000     82.747  0.000   0.000   0.000   87.047  99.857   3808.2   4826.3
63    4.904     0.000     82.719  0.000   0.000   0.000   87.024  99.857   3801.8   4503.3
64    4.779     0.000     82.629  0.000   0.000   0.000   87.063  99.857   4358.3   4478.1
65    4.722     0.000     82.663  0.000   0.000   0.000   87.111  99.857   6077.6   6096.6
66    4.795     0.000     82.510  0.000   0.000   0.000   87.166  99.857   4582.2   5227.4
67    4.721     0.000     82.706  0.000   0.000   0.000   87.222  99.857   6192.8   6595.6
68    4.732     0.000     82.297  0.000   0.000   0.000   87.230  99.857   6088.9   6410.6
69    4.703     0.000     82.424  0.000   0.000   0.000   87.262  99.857   4295.8   5071.4
70    4.641     0.000     82.345  0.000   0.000   0.000   87.262  99.857   4678.1   4875.1
71    4.637     0.000     82.428  0.000   0.000   0.000   87.254  99.857   4590.4   4114.9
72    4.635     0.000     82.434  0.000   0.000   0.000   87.262  99.857   6007.4   4078.9
73    4.602     0.000     82.362  0.000   0.000   0.000   87.270  99.857   5190.9   3805.6
74    4.588     0.000     82.494  0.000   0.000   0.000   87.294  99.857   2695.8   2833.1
75    4.591     0.000     82.390  0.000   0.000   0.000   87.286  99.857   2474.1   2452.5
76    4.500     0.000     82.447  0.000   0.000   0.000   87.254  99.857   2307.2   2046.8
77    4.489     0.000     82.302  0.000   0.000   0.000   87.246  99.857   2446.4   2184.6
78    4.481     0.000     82.419  0.000   0.000   0.000   87.262  99.857   2197.8   2214.5
79    4.457     0.000     82.383  0.000   0.000   0.000   87.278  99.857   2325.4   2361.6
80    4.459     0.000     82.340  0.000   0.000   0.000   87.270  99.857   2168.6   2018.5
81    4.492     0.000     82.077  0.000   0.000   0.000   87.278  99.857   2496.1   1992.1
82    4.406     0.000     82.321  0.000   0.000   0.000   87.286  99.857   2269.9   2277.9
83    4.401     0.000     82.250  0.000   0.000   0.000   87.278  99.857   2218.3   2450.1
84    4.448     0.000     82.263  0.000   0.000   0.000   87.270  99.857   1981.1   2205.7
85    4.344     0.000     82.443  0.000   0.000   0.000   87.246  99.857   2164.1   2103.1
86    4.291     0.000     82.509  0.000   0.000   0.000   87.214  99.857   2078.4   2326.8
87    4.299     0.000     82.302  0.000   0.000   0.000   87.246  99.857   2507.0   1887.1
88    4.362     0.000     82.340  0.000   0.000   0.000   87.222  99.857   2604.0   1986.3
89    4.257     0.000     82.325  0.000   0.000   0.000   87.206  99.857   2188.8   2603.9
90    4.343     0.000     82.163  0.000   0.000   0.000   87.159  99.857   2220.4   1980.3
91    4.220     0.000     82.460  0.000   0.000   0.000   87.159  99.857   2030.1   2176.4
92    4.285     0.000     82.475  0.000   0.000   0.000   87.166  99.857   2389.0   2229.4
93    4.271     0.000     82.518  0.000   0.000   0.000   87.159  99.857   2345.4   2124.4
94    4.190     0.000     82.535  0.000   0.000   0.000   87.143  99.857   2262.7   2139.7
95    4.165     0.000     82.133  0.000   0.000   0.000   87.198  99.857   1971.0   2428.8
96    4.150     0.000     82.250  0.000   0.000   0.000   87.246  99.857   2181.7   2315.4
97    4.139     0.000     82.297  0.000   0.000   0.000   87.254  99.857   2127.6   2275.7
98    4.101     0.000     82.509  0.000   0.000   0.000   87.278  99.857   2731.4   1764.3
99    4.092     0.000     82.471  0.000   0.000   0.000   87.301  99.857   3209.6   2091.0
100   4.062     0.000     82.221  0.000   0.000   0.000   87.286  99.857   2674.3   2200.3
101   4.088     0.000     82.143  0.000   0.000   0.000   87.278  99.857   2699.9   2322.5
102   4.079     0.000     82.265  0.000   0.000   0.000   87.333  99.857   2556.6   2233.4
103   3.968     0.000     82.189  0.000   0.000   0.000   87.365  99.857   2264.7   2244.2
104   4.058     0.000     82.216  0.000   0.000   0.000   87.381  99.857   2089.5   1861.4
105   3.949     0.000     82.315  0.000   0.000   0.000   87.397  99.857   2072.9   2322.0
106   4.029     0.000     82.302  0.000   0.000   0.000   87.436  99.857   2286.2   2258.2
107   4.020     0.000     82.312  0.000   0.000   0.000   87.436  99.857   2394.5   2297.5
108   3.975     0.000     82.358  0.000   0.000   0.000   87.413  99.857   2217.3   2176.8
109   3.943     0.000     82.173  0.000   0.000   0.000   87.421  99.857   2138.8   2167.4
110   3.893     0.000     82.597  0.000   0.000   0.000   87.436  99.857   1801.6   1674.7
111   3.959     0.000     82.484  0.000   0.000   0.000   87.429  99.857   1878.8   1930.3
112   3.927     0.000     82.208  0.000   0.000   0.000   87.421  99.857   2058.4   1745.8
113   3.961     0.000     82.393  0.000   0.000   0.000   87.413  99.857   2278.0   2245.3
114   3.884     0.000     82.379  0.000   0.000   0.000   87.429  99.857   2968.9   1866.8
115   3.954     0.000     82.344  0.000   0.000   0.000   87.429  99.857   3020.0   2077.7
116   3.888     0.000     82.212  0.000   0.000   0.000   87.436  99.857   2582.8   2243.2
117   3.865     0.000     82.293  0.000   0.000   0.000   87.421  99.857   2504.2   2058.4
118   3.806     0.000     82.229  0.000   0.000   0.000   87.436  99.857   2462.3   2302.4
119   3.825     0.000     82.154  0.000   0.000   0.000   87.444  99.857   2986.3   2201.5
120   3.824     0.000     82.289  0.000   0.000   0.000   87.444  99.857   2493.2   2254.4
121   3.834     0.000     82.372  0.000   0.000   0.000   87.468  99.857   2368.0   1963.0
122   3.806     0.000     82.546  0.000   0.000   0.000   87.476  99.857   2833.5   2176.8
123   3.759     0.000     82.242  0.000   0.000   0.000   87.492  99.857   2416.9   2261.5
124   3.723     0.000     82.357  0.000   0.000   0.000   87.468  99.857   2109.4   2153.1
125   3.796     0.000     82.214  0.000   0.000   0.000   87.468  99.857   2358.3   2417.5
126   3.688     0.000     82.513  0.000   0.000   0.000   87.476  99.857   2225.5   1970.7
127   3.754     0.000     82.250  0.000   0.000   0.000   87.436  99.857   2079.0   2333.1
128   3.706     0.000     82.096  0.000   0.000   0.000   87.421  99.857   2046.1   2240.8
129   3.688     0.000     82.327  0.000   0.000   0.000   87.421  99.857   2169.3   2062.7
130   3.688     0.000     82.338  0.000   0.000   0.000   87.405  99.857   2186.1   2019.4
131   3.694     0.000     82.338  0.000   0.000   0.000   87.405  99.857   2120.9   2068.2
132   3.722     0.000     82.466  0.000   0.000   0.000   87.421  99.857   2407.2   2288.9
133   3.667     0.000     82.327  0.000   0.000   0.000   87.436  99.857   2444.8   2132.8
134   3.652     0.000     82.390  0.000   0.000   0.000   87.436  99.857   2820.9   1963.3
135   3.639     0.000     82.494  0.000   0.000   0.000   87.452  99.857   2341.1   2254.5
136   3.609     0.000     82.365  0.000   0.000   0.000   87.468  99.857   2446.9   2157.7
137   3.612     0.000     82.365  0.000   0.000   0.000   87.460  99.857   2520.6   2035.0
138   3.548     0.000     82.505  0.000   0.000   0.000   87.468  99.857   2705.3   2242.3
139   3.636     0.000     82.477  0.000   0.000   0.000   87.460  99.857   2458.4   2327.9
140   3.612     0.000     82.255  0.000   0.000   0.000   87.468  99.857   2671.1   2144.5
141   3.571     0.000     82.254  0.000   0.000   0.000   87.460  99.857   2386.9   2117.8
142   3.552     0.000     82.389  0.000   0.000   0.000   87.460  99.857   2875.1   2252.9
143   3.570     0.000     82.239  0.000   0.000   0.000   87.468  99.857   2530.7   2215.2
144   3.494     0.000     82.582  0.000   0.000   0.000   87.452  99.857   2250.1   2263.4
145   3.560     0.000     82.413  0.000   0.000   0.000   87.468  99.857   2392.0   2285.9
146   3.493     0.000     82.408  0.000   0.000   0.000   87.468  99.857   2128.3   2022.4
147   3.453     0.000     82.099  0.000   0.000   0.000   87.476  99.857   2051.4   2188.2
148   3.554     0.000     82.319  0.000   0.000   0.000   87.460  99.857   2180.8   2068.6
149   3.522     0.000     82.197  0.000   0.000   0.000   87.452  99.857   2384.2   2378.2
150   3.528     0.000     82.353  0.000   0.000   0.000   87.460  99.857   2073.3   2282.0
151   3.494     0.000     82.389  0.000   0.000   0.000   87.468  99.857   1978.2   2341.6
152   3.492     0.000     82.184  0.000   0.000   0.000   87.460  99.857   2190.4   2199.7
153   3.468     0.000     82.310  0.000   0.000   0.000   87.444  99.857   2268.1   2184.1
154   3.461     0.000     82.032  0.000   0.000   0.000   87.444  99.857   2411.6   2258.9
155   3.429     0.000     82.111  0.000   0.000   0.000   87.429  99.857   2463.4   2341.0
156   3.432     0.000     82.052  0.000   0.000   0.000   87.421  99.857   2250.6   2335.6
157   3.440     0.000     82.085  0.000   0.000   0.000   87.452  99.857   2073.1   1979.1
158   3.415     0.000     82.156  0.000   0.000   0.000   87.452  99.857   2853.4   3002.4
159   3.401     0.000     82.225  0.000   0.000   0.000   87.460  99.857   2777.3   2899.3
160   3.388     0.000     82.135  0.000   0.000   0.000   87.484  99.857   2919.2   2928.2
161   3.367     0.000     82.051  0.000   0.000   0.000   87.468  99.857   2734.7   2686.6
162   3.363     0.000     82.417  0.000   0.000   0.000   87.468  99.857   2859.5   2569.6
163   3.310     0.000     82.268  0.000   0.000   0.000   87.476  99.857   2906.8   2324.4
164   3.369     0.000     82.028  0.000   0.000   0.000   87.476  99.857   2667.9   2631.3
165   3.410     0.000     82.081  0.000   0.000   0.000   87.492  99.857   2745.0   2910.1
166   3.310     0.000     82.178  0.000   0.000   0.000   87.500  99.857   2914.5   2906.1
167   3.342     0.000     82.246  0.000   0.000   0.000   87.508  99.857   2823.0   2915.5
168   3.333     0.000     82.051  0.000   0.000   0.000   87.532  99.857   2657.0   3006.1
169   3.314     0.000     81.921  0.000   0.000   0.000   87.524  99.857   2575.1   2968.4
170   3.317     0.000     82.008  0.000   0.000   0.000   87.532  99.857   3066.9   2705.9
171   3.319     0.000     82.062  0.000   0.000   0.000   87.516  99.857   2516.7   2929.6
172   3.341     0.000     81.844  0.000   0.000   0.000   87.524  99.857   2471.2   2776.9
173   3.257     0.000     82.015  0.000   0.000   0.000   87.524  99.857   2450.8   2777.2
174   3.246     0.000     81.940  0.000   0.000   0.000   87.532  99.857   2676.3   2575.6
175   3.247     0.000     81.949  0.000   0.000   0.000   87.524  99.857   2702.3   3028.3
176   3.295     0.000     81.989  0.000   0.000   0.000   87.516  99.857   2837.8   3004.5
177   3.202     0.000     82.062  0.000   0.000   0.000   87.508  99.857   2566.6   2977.9
178   3.193     0.000     82.122  0.000   0.000   0.000   87.516  99.857   2766.3   2732.0
179   3.196     0.000     81.968  0.000   0.000   0.000   87.516  99.857   2596.4   2994.0
180   3.218     0.000     82.034  0.000   0.000   0.000   87.508  99.857   2919.7   2706.5
181   3.237     0.000     82.067  0.000   0.000   0.000   87.500  99.857   4837.8   2600.7
182   3.145     0.000     82.058  0.000   0.000   0.000   87.508  99.857   3414.8   2908.3
183   3.219     0.000     82.034  0.000   0.000   0.000   87.492  99.857   3848.4   3213.2
184   3.206     0.000     82.049  0.000   0.000   0.000   87.484  99.857   4269.4   2743.7
185   3.195     0.000     81.983  0.000   0.000   0.000   87.484  99.857   3925.5   2772.7
186   3.188     0.000     82.315  0.000   0.000   0.000   87.468  99.857   3445.4   3465.7
187   3.073     0.000     82.236  0.000   0.000   0.000   87.452  99.857   3017.2   3022.8
188   3.197     0.000     82.180  0.000   0.000   0.000   87.452  99.857   2764.3   2696.0
189   3.166     0.000     82.105  0.000   0.000   0.000   87.476  99.857   2969.0   2600.5
190   3.183     0.000     82.156  0.000   0.000   0.000   87.436  99.857   3031.1   2690.3
191   3.116     0.000     82.171  0.000   0.000   0.000   87.444  99.857   3050.3   2618.9
192   3.137     0.000     82.086  0.000   0.000   0.000   87.452  99.857   2753.2   2692.5
193   3.139     0.000     82.124  0.000   0.000   0.000   87.429  99.857   2792.9   2730.4
194   3.031     0.000     82.039  0.000   0.000   0.000   87.444  99.857   2786.5   2849.9
195   3.170     0.000     82.077  0.000   0.000   0.000   87.444  99.857   2893.8   2836.2
196   3.065     0.000     82.218  0.000   0.000   0.000   87.452  99.857   2828.3   2904.1
197   3.026     0.000     82.047  0.000   0.000   0.000   87.436  99.857   2771.8   2755.9
198   3.060     0.000     82.250  0.000   0.000   0.000   87.429  99.857   2724.6   2879.0
199   3.040     0.000     82.034  0.000   0.000   0.000   87.452  99.857   3013.6   2454.6
200   3.051     0.000     82.096  0.000   0.000   0.000   87.452  99.857   3095.4   2688.0
201   3.113     0.000     82.105  0.000   0.000   0.000   87.452  99.857   2820.5   2950.4
202   3.060     0.000     81.979  0.000   0.000   0.000   87.460  99.857   2424.4   3094.9
203   3.082     0.000     82.161  0.000   0.000   0.000   87.468  99.857   2858.4   2463.2
204   3.098     0.000     82.090  0.000   0.000   0.000   87.468  99.857   3053.0   2877.9
205   3.045     0.000     82.242  0.000   0.000   0.000   87.476  99.857   2682.7   2648.6
206   3.076     0.000     82.090  0.000   0.000   0.000   87.468  99.857   2858.2   2811.2
207   3.107     0.000     81.959  0.000   0.000   0.000   87.460  99.857   3082.6   2770.7
208   2.999     0.000     82.077  0.000   0.000   0.000   87.476  99.857   2747.4   2721.2
209   3.007     0.000     82.180  0.000   0.000   0.000   87.484  99.857   3049.1   2577.2
210   3.009     0.000     81.983  0.000   0.000   0.000   87.492  99.857   2731.5   2914.5
211   2.978     0.000     81.908  0.000   0.000   0.000   87.500  99.857   5719.4   5133.9
212   3.026     0.000     81.983  0.000   0.000   0.000   87.516  99.857   4660.8   4736.2
213   2.992     0.000     81.898  0.000   0.000   0.000   87.500  99.857   5207.0   5079.5
214   3.001     0.000     81.898  0.000   0.000   0.000   87.492  99.857   4367.2   5299.1
215   2.976     0.000     81.964  0.000   0.000   0.000   87.500  99.857   4824.8   4855.7
216   3.009     0.000     82.043  0.000   0.000   0.000   87.500  99.857   4584.2   4418.7
217   2.941     0.000     82.092  0.000   0.000   0.000   87.492  99.857   5330.7   4807.7
218   2.915     0.000     81.996  0.000   0.000   0.000   87.492  99.857   5045.5   4460.9
219   2.938     0.000     81.974  0.000   0.000   0.000   87.484  99.857   4950.3   4876.6
220   2.930     0.000     81.940  0.000   0.000   0.000   87.468  99.857   4735.9   5083.3
221   2.841     0.000     81.720  0.000   0.000   0.000   87.468  99.857   5313.6   4666.5
222   2.922     0.000     81.837  0.000   0.000   0.000   87.468  99.857   4503.5   5309.6
223   2.955     0.000     81.865  0.000   0.000   0.000   87.460  99.857   4743.5   4923.3
224   2.974     0.000     81.974  0.000   0.000   0.000   87.468  99.857   5016.3   5070.5
225   2.902     0.000     82.114  0.000   0.000   0.000   87.484  99.857   4804.6   4411.6
226   2.889     0.000     82.086  0.000   0.000   0.000   87.468  99.857   5165.1   5339.0
227   2.865     0.000     82.049  0.000   0.000   0.000   87.492  99.857   4950.9   5084.1
228   2.964     0.000     82.105  0.000   0.000   0.000   87.508  99.857   5090.4   4787.8
229   2.848     0.000     82.077  0.000   0.000   0.000   87.516  99.857   4562.1   5277.2
230   2.945     0.000     82.176  0.000   0.000   0.000   87.524  99.857   5232.8   4876.7
231   2.857     0.000     82.124  0.000   0.000   0.000   87.524  99.857   5165.8   4871.0
232   2.814     0.000     81.934  0.000   0.000   0.000   87.508  99.857   5161.8   4250.2
233   2.888     0.000     81.992  0.000   0.000   0.000   87.508  99.857   4966.8   4873.7
234   2.889     0.000     82.045  0.000   0.000   0.000   87.548  99.857   4970.2   4777.3
235   2.882     0.000     82.024  0.000   0.000   0.000   87.564  99.857   4125.6   4911.4
236   2.870     0.000     82.189  0.000   0.000   0.000   87.579  99.857   4730.7   5129.6
237   2.875     0.000     82.058  0.000   0.000   0.000   87.579  99.857   5270.1   5643.1
238   2.876     0.000     81.994  0.000   0.000   0.000   87.635  99.857   4943.8   5148.3
239   2.753     0.000     81.977  0.000   0.000   0.000   87.659  99.857   4977.7   4716.5
240   2.844     0.000     82.006  0.000   0.000   0.000   87.667  99.857   4787.6   5162.9
241   2.822     0.000     81.962  0.000   0.000   0.000   87.683  99.857   5024.7   4291.5
242   2.839     0.000     82.064  0.000   0.000   0.000   87.691  99.857   5715.5   4707.8
